time units=S;i(Vdummy1) units=A;i(Vdummy2) units=A
1.624999999999996e-10;1.314878272277407e-21;3.000000000000000e-04
1.629999999999996e-10;1.272408045734547e-22;3.000000000000000e-04
1.634999999999996e-10;-1.363056395015732e-21;3.000000000000000e-04
1.639999999999996e-10;4.976544244541591e-22;3.000000000000000e-04
1.644999999999996e-10;5.315446762887712e-22;3.000000000000000e-04
1.649999999999996e-10;-2.782993971377452e-22;3.000000000000000e-04
1.654999999999996e-10;-3.139434207805211e-22;2.999999999999999e-04
1.659999999999996e-10;-9.854083904781923e-23;2.999999999999999e-04
1.664999999999996e-10;1.005112985923151e-22;3.000000000000000e-04
1.669999999999996e-10;1.622848700914864e-22;3.000000000000000e-04
1.674999999999996e-10;1.970239331235974e-22;3.000000000000000e-04
1.679999999999996e-10;0.000000000000000e+00;2.999999999999999e-04
1.684999999999996e-10;-1.339742110256213e-22;3.000000000000000e-04
1.689999999999996e-10;3.869804625973459e-23;3.000000000000000e-04
1.694999999999996e-10;1.327048506160382e-22;3.000000000000000e-04
1.699999999999996e-10;0.000000000000000e+00;3.000000000000000e-04
1.704999999999996e-10;2.106319880679674e-23;3.000000000000000e-04
1.709999999999996e-10;-1.885916386751575e-23;3.000000000000000e-04
1.714999999999996e-10;2.812694417165577e-23;3.000000000000000e-04
1.719999999999996e-10;-2.923845583489174e-24;3.000000000000000e-04
1.724999999999996e-10;-5.791721316181636e-23;3.000000000000000e-04
1.729999999999996e-10;-1.151294520673713e-22;3.000000000000000e-04
1.734999999999996e-10;-7.878256258979982e-23;3.000000000000000e-04
1.739999999999996e-10;2.117582368135751e-22;3.000000000000000e-04
1.744999999999996e-10;5.561322475347749e-23;3.000000000000000e-04
1.749999999999996e-10;0.000000000000000e+00;2.999999999999999e-04
1.754999999999995e-10;1.752786984110304e-22;3.000000000000000e-04
1.759999999999995e-10;-2.117582368135751e-22;3.000000000000000e-04
1.764999999999995e-10;-1.493556453571722e-22;3.000000000000000e-04
1.769999999999995e-10;-1.498736529059776e-22;3.000000000000000e-04
1.774999999999995e-10;-1.011841964005218e-22;3.000000000000000e-04
1.779999999999995e-10;2.117582368135751e-22;3.000000000000000e-04
1.784999999999995e-10;-2.073883021637405e-22;3.000000000000000e-04
1.789999999999995e-10;9.115821661577988e-24;3.000000000000000e-04
1.794999999999995e-10;-2.117582368135751e-22;3.000000000000000e-04
1.799999999999995e-10;-3.965580392249680e-34;3.000000000000000e-04
1.804999999999995e-10;4.999999999995277e-05;3.000000000000000e-04
1.809999999999995e-10;9.999999999995313e-05;3.000000000000000e-04
1.814999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.819999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.824999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.829999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.834999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.839999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.844999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.849999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.854999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.859999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.864999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.869999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.874999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.879999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.884999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.889999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.894999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.899999999999995e-10;9.999999999999999e-05;3.000000000000000e-04
1.904999999999995e-10;1.000000000000000e-04;2.999999999999999e-04
1.909999999999995e-10;1.000000000000000e-04;3.000000000000000e-04
1.914999999999995e-10;5.000000000005044e-05;3.000000000000000e-04
1.919999999999995e-10;5.059128608858421e-17;3.000000000000000e-04
1.924999999999995e-10;0.000000000000000e+00;3.000000000000000e-04
1.929999999999995e-10;0.000000000000000e+00;3.000000000000000e-04
1.934999999999995e-10;-9.366761676209996e-22;2.999999999999999e-04
1.939999999999995e-10;3.262623658543400e-22;2.999999999999999e-04
1.944999999999995e-10;0.000000000000000e+00;3.000000000000000e-04
1.949999999999995e-10;5.874281507000290e-22;3.000000000000000e-04
1.954999999999995e-10;3.792950117339533e-22;3.000000000000000e-04
1.959999999999995e-10;2.103603790380785e-22;3.000000000000000e-04
1.964999999999995e-10;1.503185878966422e-22;3.000000000000000e-04
1.969999999999995e-10;-5.056548750241611e-22;3.000000000000000e-04
1.974999999999995e-10;2.117582368135751e-22;2.999999999999999e-04
1.979999999999995e-10;-5.070222694878221e-22;3.000000000000000e-04
1.984999999999995e-10;-4.317208306998232e-22;3.000000000000000e-04
1.989999999999995e-10;2.417194328339987e-23;3.000000000000000e-04
1.994999999999995e-10;3.832655796884980e-22;3.000000000000000e-04
1.999999999999995e-10;0.000000000000000e+00;3.000000000000000e-04
2.004999999999995e-10;0.000000000000000e+00;3.000000000000000e-04
2.009999999999995e-10;-7.717644527821611e-23;3.000000000000000e-04
2.014999999999995e-10;-1.067772917484189e-22;3.000000000000000e-04
2.019999999999995e-10;-1.245034700664112e-22;3.000000000000000e-04
2.024999999999995e-10;-1.978218937110786e-22;3.000000000000000e-04
2.029999999999995e-10;3.903916320481839e-22;3.000000000000000e-04
2.034999999999995e-10;-2.117582368135751e-22;3.000000000000000e-04
2.039999999999995e-10;2.413233642882299e-23;3.000000000000000e-04
2.044999999999994e-10;-2.117582368135751e-22;3.000000000000000e-04
2.049999999999994e-10;-2.117582368135751e-22;3.000000000000000e-04
2.054999999999994e-10;3.744452614425919e-22;3.000000000000000e-04
2.059999999999994e-10;-9.113050294162616e-23;3.000000000000000e-04
2.064999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.069999999999994e-10;2.093533973192258e-22;3.000000000000000e-04
2.074999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.079999999999994e-10;-1.300103868848768e-22;3.000000000000000e-04
2.084999999999994e-10;-9.248161402736590e-23;3.000000000000000e-04
2.089999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.094999999999994e-10;8.474775755366562e-23;3.000000000000000e-04
2.099999999999994e-10;2.117582368135751e-22;3.000000000000000e-04
2.104999999999994e-10;2.893860489378385e-23;2.999999999999999e-04
2.109999999999994e-10;-3.550784831790954e-22;2.999999999999999e-04
2.114999999999994e-10;2.117582368135751e-22;3.000000000000000e-04
2.119999999999994e-10;4.691231311685711e-23;3.000000000000000e-04
2.124999999999994e-10;-1.067024226600910e-22;3.000000000000000e-04
2.129999999999994e-10;-1.646294989878120e-22;3.000000000000000e-04
2.134999999999994e-10;2.552299750537063e-23;3.000000000000000e-04
2.139999999999994e-10;-2.117582368135751e-22;3.000000000000000e-04
2.144999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.149999999999994e-10;-1.918709854263690e-22;3.000000000000000e-04
2.154999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.159999999999994e-10;2.117582368135751e-22;3.000000000000000e-04
2.164999999999994e-10;9.577667496656816e-23;3.000000000000000e-04
2.169999999999994e-10;-1.480921225102508e-23;3.000000000000000e-04
2.174999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.179999999999994e-10;2.109509641096034e-22;2.999999999999999e-04
2.184999999999994e-10;5.331568701090339e-22;3.000000000000000e-04
2.189999999999994e-10;1.149752480634933e-22;3.000000000000000e-04
2.194999999999994e-10;4.732258185561644e-23;3.000000000000000e-04
2.199999999999994e-10;7.263371501087705e-23;3.000000000000000e-04
2.204999999999994e-10;-5.924793212341445e-22;3.000000000000000e-04
2.209999999999994e-10;4.721467415432818e-22;3.000000000000000e-04
2.214999999999994e-10;4.235164736271502e-22;3.000000000000000e-04
2.219999999999994e-10;2.117582368135751e-22;3.000000000000000e-04
2.224999999999994e-10;-6.489155876124440e-22;3.000000000000000e-04
2.229999999999994e-10;8.069839017048422e-22;3.000000000000000e-04
2.234999999999994e-10;8.473690709058748e-22;3.000000000000000e-04
2.239999999999994e-10;1.329788266996373e-21;3.000000000000000e-04
2.244999999999994e-10;7.696172842139892e-22;3.000000000000000e-04
2.249999999999994e-10;1.058791184067875e-21;3.000000000000000e-04
2.254999999999994e-10;1.359518306038046e-21;3.000000000000000e-04
2.259999999999994e-10;9.065998050245785e-23;3.000000000000000e-04
2.264999999999994e-10;6.764039879129466e-22;3.000000000000000e-04
2.269999999999994e-10;-5.009347804328027e-23;3.000000000000000e-04
2.274999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.279999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.284999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.289999999999994e-10;-2.131009469748685e-22;3.000000000000000e-04
2.294999999999994e-10;1.493341664099726e-22;3.000000000000000e-04
2.299999999999994e-10;2.117582368135751e-22;3.000000000000000e-04
2.304999999999994e-10;-2.117582368135751e-22;3.000000000000000e-04
2.309999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.314999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.319999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.324999999999994e-10;-3.746793180475871e-22;3.000000000000000e-04
2.329999999999994e-10;0.000000000000000e+00;3.000000000000000e-04
2.334999999999993e-10;-1.926235191415276e-22;3.000000000000000e-04
2.339999999999993e-10;1.672544428674057e-22;3.000000000000000e-04
2.344999999999993e-10;1.160087908378343e-22;3.000000000000000e-04
2.349999999999993e-10;3.272617279877914e-24;2.999999999999999e-04
2.354999999999993e-10;1.176922944242135e-22;3.000000000000000e-04
2.359999999999993e-10;-1.718566197614791e-23;3.000000000000000e-04
2.364999999999993e-10;-4.113162505960542e-23;3.000000000000000e-04
2.369999999999993e-10;1.708525748343364e-22;2.999999999999999e-04
2.374999999999993e-10;3.363364135054195e-22;3.000000000000000e-04
2.379999999999993e-10;-2.117582368135751e-22;3.000000000000000e-04
2.384999999999993e-10;-1.333285603762899e-22;2.999999999999999e-04
2.389999999999993e-10;-1.253862629725447e-22;3.000000000000000e-04
2.394999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.399999999999993e-10;1.906763376526200e-22;3.000000000000000e-04
2.404999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.409999999999993e-10;-3.041300077990202e-23;2.999999999999999e-04
2.414999999999993e-10;-2.117582368135751e-22;3.000000000000000e-04
2.419999999999993e-10;1.326719297510203e-22;3.000000000000000e-04
2.424999999999993e-10;-9.343247537734775e-23;2.999999999999999e-04
2.429999999999993e-10;-1.713669492595588e-22;3.000000000000000e-04
2.434999999999993e-10;-9.445591921812221e-23;3.000000000000000e-04
2.439999999999993e-10;1.367374369069171e-22;3.000000000000000e-04
2.444999999999993e-10;3.080870310743898e-22;3.000000000000000e-04
2.449999999999993e-10;-3.385303673872268e-22;3.000000000000000e-04
2.454999999999993e-10;1.032053426698862e-22;3.000000000000000e-04
2.459999999999993e-10;5.657276476369048e-22;3.000000000000000e-04
2.464999999999993e-10;6.225291147527139e-23;3.000000000000000e-04
2.469999999999993e-10;-1.497213945670765e-21;3.000000000000000e-04
2.474999999999993e-10;1.458211919287776e-21;3.000000000000000e-04
2.479999999999993e-10;2.099304303177886e-21;3.000000000000000e-04
2.484999999999993e-10;1.954119351853505e-22;3.000000000000000e-04
2.489999999999993e-10;9.109329647604926e-22;3.000000000000000e-04
2.494999999999993e-10;6.778078017283787e-22;3.000000000000000e-04
2.499999999999993e-10;-3.526959146273598e-22;2.999999999999999e-04
2.504999999999993e-10;3.524759827866453e-22;3.000000000000000e-04
2.509999999999993e-10;-3.013907636662803e-23;3.000000000000000e-04
2.514999999999993e-10;-1.404400381283223e-22;3.000000000000000e-04
2.519999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.524999999999993e-10;-2.090351389440001e-22;3.000000000000000e-04
2.529999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.534999999999993e-10;8.955708055859172e-23;3.000000000000000e-04
2.539999999999993e-10;5.221277996957848e-23;3.000000000000000e-04
2.544999999999993e-10;8.516132856767457e-23;2.999999999999999e-04
2.549999999999993e-10;2.117582368135751e-22;3.000000000000000e-04
2.554999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.559999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.564999999999993e-10;-1.904563771742656e-22;3.000000000000000e-04
2.569999999999993e-10;-1.510061244309120e-23;3.000000000000000e-04
2.574999999999993e-10;2.795035411295986e-22;3.000000000000000e-04
2.579999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.584999999999993e-10;1.161385222765922e-22;3.000000000000000e-04
2.589999999999993e-10;1.747624988496486e-22;3.000000000000000e-04
2.594999999999993e-10;4.828495218869343e-23;3.000000000000000e-04
2.599999999999993e-10;-3.084973697202891e-23;3.000000000000000e-04
2.604999999999993e-10;-2.486291591138351e-23;3.000000000000000e-04
2.609999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.614999999999993e-10;0.000000000000000e+00;3.000000000000000e-04
2.619999999999993e-10;1.032477080966054e-22;2.999999999999999e-04
2.624999999999992e-10;4.118909444012276e-24;3.000000000000000e-04
2.629999999999992e-10;-9.253411512551668e-23;2.999999999999999e-04
2.634999999999992e-10;5.456421654349680e-24;2.999999999999999e-04
2.639999999999992e-10;1.182068055734292e-22;3.000000000000000e-04
2.644999999999992e-10;4.469893147418726e-23;3.000000000000000e-04
2.649999999999992e-10;1.732283522578683e-22;3.000000000000000e-04
2.654999999999992e-10;7.085018275706480e-23;3.000000000000000e-04
2.659999999999992e-10;-2.117582368135751e-22;3.000000000000000e-04
2.664999999999992e-10;1.622312955181888e-22;3.000000000000000e-04
2.669999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.674999999999992e-10;2.878429517315640e-22;3.000000000000000e-04
2.679999999999992e-10;1.849534993875778e-22;3.000000000000000e-04
2.684999999999992e-10;-2.586836622552638e-22;3.000000000000000e-04
2.689999999999992e-10;-7.387219280330692e-22;3.000000000000000e-04
2.694999999999992e-10;1.404912948811557e-21;3.000000000000000e-04
2.699999999999992e-10;-5.104881456470685e-22;3.000000000000000e-04
2.704999999999992e-10;-1.905824131322176e-21;3.000000000000000e-04
2.709999999999992e-10;-2.223643615201761e-21;3.000000000000000e-04
2.714999999999992e-10;-8.955118242341050e-22;3.000000000000000e-04
2.719999999999992e-10;6.965441526934330e-22;3.000000000000000e-04
2.724999999999992e-10;2.297891488838897e-21;3.000000000000000e-04
2.729999999999992e-10;-3.449741322933537e-22;3.000000000000000e-04
2.734999999999992e-10;-7.857887332497754e-23;3.000000000000000e-04
2.739999999999992e-10;-3.275762147509573e-22;3.000000000000000e-04
2.744999999999992e-10;-6.290266941133547e-22;3.000000000000000e-04
2.749999999999992e-10;9.858199365059467e-24;3.000000000000000e-04
2.754999999999992e-10;2.553011624222293e-24;3.000000000000000e-04
2.759999999999992e-10;4.098649300491518e-22;2.999999999999999e-04
2.764999999999992e-10;-1.428377942659309e-22;3.000000000000000e-04
2.769999999999992e-10;-4.938882972659524e-23;3.000000000000000e-04
2.774999999999992e-10;-5.235549774677632e-23;3.000000000000000e-04
2.779999999999992e-10;2.117582368135751e-22;3.000000000000000e-04
2.784999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.789999999999992e-10;1.957289369677314e-22;2.999999999999999e-04
2.794999999999992e-10;-1.627653972782386e-22;3.000000000000000e-04
2.799999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.804999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.809999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.814999999999992e-10;-9.676315056014628e-23;3.000000000000000e-04
2.819999999999992e-10;3.592135155850000e-23;3.000000000000000e-04
2.824999999999992e-10;2.034055959395987e-23;2.999999999999999e-04
2.829999999999992e-10;1.789127698898986e-22;2.999999999999999e-04
2.834999999999992e-10;2.117582368135751e-22;3.000000000000000e-04
2.839999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.844999999999992e-10;-1.208999951814177e-22;3.000000000000000e-04
2.849999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.854999999999992e-10;1.828892691017207e-22;3.000000000000000e-04
2.859999999999992e-10;-1.733628150275105e-22;3.000000000000000e-04
2.864999999999992e-10;-2.117582368135751e-22;3.000000000000000e-04
2.869999999999992e-10;-5.929492523043917e-24;3.000000000000000e-04
2.874999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.879999999999992e-10;1.760146300676123e-23;3.000000000000000e-04
2.884999999999992e-10;-1.151116638369781e-22;3.000000000000000e-04
2.889999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.894999999999992e-10;-1.370968826914508e-22;3.000000000000000e-04
2.899999999999992e-10;0.000000000000000e+00;3.000000000000000e-04
2.904999999999992e-10;1.694957632310815e-22;3.000000000000000e-04
2.909999999999992e-10;-3.675704614853359e-22;3.000000000000000e-04
2.914999999999991e-10;1.672713162798572e-22;3.000000000000000e-04
2.919999999999991e-10;3.307863125283840e-22;3.000000000000000e-04
2.924999999999991e-10;-9.900870869198274e-23;3.000000000000000e-04
2.929999999999991e-10;-7.745445801615555e-22;3.000000000000000e-04
2.934999999999991e-10;8.576243728726824e-22;3.000000000000000e-04
2.939999999999991e-10;-5.296039122472097e-22;3.000000000000000e-04
2.944999999999991e-10;3.099979545331380e-22;3.000000000000000e-04
2.949999999999991e-10;9.606668609287290e-22;3.000000000000000e-04
2.954999999999991e-10;-1.191300924290847e-21;2.999999999999999e-04
2.959999999999991e-10;-6.143994303030824e-22;3.000000000000000e-04
2.964999999999991e-10;-1.233144329536612e-22;3.000000000000000e-04
2.969999999999991e-10;3.037807889778496e-22;3.000000000000000e-04
2.974999999999991e-10;1.101762084835983e-24;3.000000000000000e-04
2.979999999999991e-10;3.824780091654005e-22;3.000000000000000e-04
2.984999999999991e-10;8.312857430895698e-23;2.999999999999999e-04
2.989999999999991e-10;-2.117582368135751e-22;3.000000000000000e-04
2.994999999999991e-10;0.000000000000000e+00;3.000000000000000e-04
2.999999999999991e-10;-1.295134409819060e-22;3.000000000000000e-04
3.004999999999991e-10;7.715282866687071e-23;3.000000000000000e-04
3.009999999999991e-10;0.000000000000000e+00;3.000000000000000e-04
3.014999999999991e-10;0.000000000000000e+00;3.000000000000000e-04
3.019999999999991e-10;-8.127736840895230e-24;3.000000000000000e-04
3.024999999999991e-10;8.570302072920591e-24;3.000000000000000e-04
3.029999999999991e-10;0.000000000000000e+00;3.000000000000000e-04
3.034999999999991e-10;1.943272597471068e-22;3.000000000000000e-04
3.039999999999991e-10;-2.117582368135751e-22;2.999999999999999e-04
3.044999999999991e-10;4.962604020626077e-23;3.000000000000000e-04
3.049999999999991e-10;2.117582368135751e-22;3.000000000000000e-04
3.054999999999991e-10;-2.117582368135751e-22;3.000000000000000e-04
3.059999999999991e-10;-3.016271269232126e-23;3.000000000000000e-04
3.064999999999991e-10;8.650465347931728e-23;3.000000000000000e-04
3.069999999999991e-10;-1.093077924550839e-22;3.000000000000000e-04
3.074999999999991e-10;2.117582368135751e-22;2.999999999999999e-04
3.079999999999991e-10;1.048424889273226e-22;3.000000000000000e-04
3.084999999999991e-10;0.000000000000000e+00;3.000000000000000e-04
3.089999999999991e-10;0.000000000000000e+00;3.000000000000000e-04
3.094999999999991e-10;-1.319118494714889e-22;3.000000000000000e-04
3.099999999999991e-10;2.117582368135751e-22;3.000000000000000e-04
3.104999999999991e-10;-3.597169421655811e-22;3.000000000000000e-04
3.109999999999991e-10;-7.302432903981618e-23;3.000000000000000e-04
3.114999999999991e-10;7.516740743511489e-23;3.000000000000000e-04
3.119999999999991e-10;2.781199174621833e-23;3.000000000000000e-04
3.124999999999991e-10;-1.856347831662408e-22;3.000000000000000e-04
3.129999999999991e-10;2.117582368135751e-22;3.000000000000000e-04
3.134999999999991e-10;2.028020998605883e-22;3.000000000000000e-04
3.139999999999991e-10;1.596838061942828e-22;3.000000000000000e-04
3.144999999999991e-10;-3.146784065127719e-22;3.000000000000000e-04
3.149999999999991e-10;-4.601111518678958e-23;3.000000000000000e-04
3.154999999999991e-10;-1.775747666295239e-23;3.000000000000000e-04
3.159999999999991e-10;-4.663747488841033e-22;3.000000000000000e-04
3.164999999999991e-10;1.136545165440712e-21;2.999999999999999e-04
3.169999999999991e-10;7.859637483986833e-22;3.000000000000000e-04
3.174999999999991e-10;-2.102787928827429e-21;3.000000000000000e-04
3.179999999999991e-10;-2.274200973925343e-21;3.000000000000000e-04
3.184999999999991e-10;5.076672218201772e-22;3.000000000000000e-04
3.189999999999991e-10;3.639726529507371e-22;3.000000000000000e-04
3.194999999999991e-10;1.032318974777108e-22;3.000000000000000e-04
3.199999999999991e-10;-2.073202172156290e-22;3.000000000000000e-04
3.204999999999990e-10;8.496725116690345e-22;3.000000000000000e-04
3.209999999999990e-10;1.046491272648492e-21;2.999999999999999e-04
3.214999999999990e-10;-1.443800164528183e-22;3.000000000000000e-04
3.219999999999990e-10;-2.016533317655653e-22;3.000000000000000e-04
3.224999999999990e-10;2.626405287850295e-22;2.999999999999999e-04
3.229999999999990e-10;0.000000000000000e+00;2.999999999999999e-04
3.234999999999990e-10;0.000000000000000e+00;3.000000000000000e-04
3.239999999999990e-10;-6.211444078092139e-23;3.000000000000000e-04
3.244999999999990e-10;-2.000769562326920e-22;3.000000000000000e-04
3.249999999999990e-10;0.000000000000000e+00;3.000000000000000e-04
